web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/hou/roster/40-man/	Reymin Guduan	http://m.yankees.mlb.com/player/594056/reymin-guduan
http://m.yankees.mlb.com/hou/roster/40-man/	Alex Bregman	http://m.yankees.mlb.com/player/608324/alex-bregman
http://m.yankees.mlb.com/hou/roster/40-man/	Max Stassi	http://m.yankees.mlb.com/player/545358/max-stassi
http://m.yankees.mlb.com/hou/roster/40-man/	Tony Kemp	http://m.yankees.mlb.com/player/643393/tony-kemp
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/ana/roster/40-man/	Nick Tropeano	http://m.yankees.mlb.com/player/607374/nick-tropeano
http://m.yankees.mlb.com/ana/roster/40-man/	Kaleb Cowart	http://m.yankees.mlb.com/player/592230/kaleb-cowart
http://m.yankees.mlb.com/ana/roster/40-man/	Dayan Diaz	http://m.yankees.mlb.com/player/500765/dayan-diaz
http://m.yankees.mlb.com/ana/roster/40-man/	Troy Scribner	http://m.yankees.mlb.com/player/644428/troy-scribner
http://m.yankees.mlb.com/ana/roster/40-man/	Blake Wood	http://m.yankees.mlb.com/player/502028/blake-wood
http://m.yankees.mlb.com/ana/roster/40-man/	Garrett Richards	http://m.yankees.mlb.com/player/572070/garrett-richards
http://m.yankees.mlb.com/ana/roster/40-man/	Andrelton Simmons	http://m.yankees.mlb.com/player/592743/andrelton-simmons
http://m.yankees.mlb.com/ana/roster/40-man/	Justin Upton	http://m.yankees.mlb.com/player/457708/justin-upton
http://m.yankees.mlb.com/ana/roster/40-man/	Noe Ramirez	http://m.yankees.mlb.com/player/598287/noe-ramirez
http://m.yankees.mlb.com/ana/roster/40-man/	Jesus Castillo	http://m.yankees.mlb.com/player/612792/jesus-castillo
http://m.yankees.mlb.com/ana/roster/40-man/	Felix Pena	http://m.yankees.mlb.com/player/570240/felix-pena
http://m.yankees.mlb.com/ana/roster/40-man/	Michael Hermosillo	http://m.yankees.mlb.com/player/641684/michael-hermosillo
http://m.yankees.mlb.com/ana/roster/40-man/	Jose Alvarez	http://m.yankees.mlb.com/player/501625/jose-alvarez
http://m.yankees.mlb.com/ana/roster/40-man/	Mike Trout	http://m.yankees.mlb.com/player/545361/mike-trout
http://m.yankees.mlb.com/ana/roster/40-man/	Jake Jewell	http://m.yankees.mlb.com/player/657228/jake-jewell
http://m.yankees.mlb.com/ana/roster/40-man/	Alex Meyer	http://m.yankees.mlb.com/player/543542/alex-meyer
http://m.yankees.mlb.com/ana/roster/40-man/	Carlos Perez	http://m.yankees.mlb.com/player/542208/carlos-perez
http://m.yankees.mlb.com/ana/roster/40-man/	Eduardo Paredes	http://m.yankees.mlb.com/player/622161/eduardo-paredes
http://m.yankees.mlb.com/ana/roster/40-man/	Parker Bridwell	http://m.yankees.mlb.com/player/592170/parker-bridwell
http://m.yankees.mlb.com/ana/roster/40-man/	Kole Calhoun	http://m.yankees.mlb.com/player/594777/kole-calhoun
http://m.yankees.mlb.com/ana/roster/40-man/	Andrew Heaney	http://m.yankees.mlb.com/player/571760/andrew-heaney
http://m.yankees.mlb.com/ana/roster/40-man/	Blake Parker	http://m.yankees.mlb.com/player/453284/blake-parker
http://m.yankees.mlb.com/ana/roster/40-man/	Albert Pujols	http://m.yankees.mlb.com/player/405395/albert-pujols
http://m.yankees.mlb.com/ana/roster/40-man/	Juan Graterol	http://m.yankees.mlb.com/player/492802/juan-graterol
http://m.yankees.mlb.com/ana/roster/40-man/	C.J. Cron	http://m.yankees.mlb.com/player/543068/cj-cron
http://m.yankees.mlb.com/ana/roster/40-man/	Tyler Skaggs	http://m.yankees.mlb.com/player/572140/tyler-skaggs
http://m.yankees.mlb.com/ana/roster/40-man/	Nate Smith	http://m.yankees.mlb.com/player/642091/nate-smith
http://m.yankees.mlb.com/ana/roster/40-man/	Martin Maldonado	http://m.yankees.mlb.com/player/455117/martin-maldonado
http://m.yankees.mlb.com/ana/roster/40-man/	JC Ramirez	http://m.yankees.mlb.com/player/500724/jc-ramirez
http://m.yankees.mlb.com/ana/roster/40-man/	Luis Valbuena	http://m.yankees.mlb.com/player/472528/luis-valbuena
http://m.yankees.mlb.com/ana/roster/40-man/	Jefry Marte	http://m.yankees.mlb.com/player/527043/jefry-marte
http://m.yankees.mlb.com/ana/roster/40-man/	Keynan Middleton	http://m.yankees.mlb.com/player/641871/keynan-middleton
http://m.yankees.mlb.com/ana/roster/40-man/	Cam Bedrosian	http://m.yankees.mlb.com/player/592135/cam-bedrosian
http://m.yankees.mlb.com/ana/roster/40-man/	Jaime Barria	http://m.yankees.mlb.com/player/642545/jaime-barria
http://m.yankees.mlb.com/ana/roster/40-man/	Matt Shoemaker	http://m.yankees.mlb.com/player/533167/matt-shoemaker
http://m.yankees.mlb.com/ana/roster/40-man/	Nolan Fontana	http://m.yankees.mlb.com/player/545337/nolan-fontana
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/oak/roster/40-man/	Daniel Gossett	http://m.yankees.mlb.com/player/605254/daniel-gossett
http://m.yankees.mlb.com/oak/roster/40-man/	Daniel Coulombe	http://m.yankees.mlb.com/player/543056/daniel-coulombe
http://m.yankees.mlb.com/oak/roster/40-man/	Raul Alcantara	http://m.yankees.mlb.com/player/593417/raul-alcantara
http://m.yankees.mlb.com/oak/roster/40-man/	Jharel Cotton	http://m.yankees.mlb.com/player/605194/jharel-cotton
http://m.yankees.mlb.com/oak/roster/40-man/	Blake Treinen	http://m.yankees.mlb.com/player/595014/blake-treinen
http://m.yankees.mlb.com/oak/roster/40-man/	Santiago Casilla	http://m.yankees.mlb.com/player/433586/santiago-casilla
http://m.yankees.mlb.com/oak/roster/40-man/	Ryan Dull	http://m.yankees.mlb.com/player/623430/ryan-dull
http://m.yankees.mlb.com/oak/roster/40-man/	Mark Canha	http://m.yankees.mlb.com/player/592192/mark-canha
http://m.yankees.mlb.com/oak/roster/40-man/	Josh Phegley	http://m.yankees.mlb.com/player/572033/josh-phegley
http://m.yankees.mlb.com/oak/roster/40-man/	Andrew Triggs	http://m.yankees.mlb.com/player/592811/andrew-triggs
http://m.yankees.mlb.com/oak/roster/40-man/	Ramon Laureano	http://m.yankees.mlb.com/player/657656/ramon-laureano
http://m.yankees.mlb.com/oak/roster/40-man/	Joey Wendle	http://m.yankees.mlb.com/player/621563/joey-wendle
http://m.yankees.mlb.com/oak/roster/40-man/	Daniel Mengden	http://m.yankees.mlb.com/player/596043/daniel-mengden
http://m.yankees.mlb.com/oak/roster/40-man/	Chris Hatcher	http://m.yankees.mlb.com/player/501822/chris-hatcher
http://m.yankees.mlb.com/oak/roster/40-man/	Chad Pinder	http://m.yankees.mlb.com/player/640461/chad-pinder
http://m.yankees.mlb.com/oak/roster/40-man/	Boog Powell	http://m.yankees.mlb.com/player/621471/boog-powell
http://m.yankees.mlb.com/oak/roster/40-man/	Bruce Maxwell	http://m.yankees.mlb.com/player/622194/bruce-maxwell
http://m.yankees.mlb.com/oak/roster/40-man/	Liam Hendriks	http://m.yankees.mlb.com/player/521230/liam-hendriks
http://m.yankees.mlb.com/oak/roster/40-man/	Sean Manaea	http://m.yankees.mlb.com/player/640455/sean-manaea
http://m.yankees.mlb.com/oak/roster/40-man/	Lou Trivino	http://m.yankees.mlb.com/player/642152/lou-trivino
http://m.yankees.mlb.com/oak/roster/40-man/	Matt Chapman	http://m.yankees.mlb.com/player/656305/matt-chapman
http://m.yankees.mlb.com/oak/roster/40-man/	Yairo Munoz	http://m.yankees.mlb.com/player/622168/yairo-munoz
http://m.yankees.mlb.com/oak/roster/40-man/	Matt Joyce	http://m.yankees.mlb.com/player/459964/matt-joyce
http://m.yankees.mlb.com/oak/roster/40-man/	Dustin Fowler	http://m.yankees.mlb.com/player/641583/dustin-fowler
http://m.yankees.mlb.com/oak/roster/40-man/	Khris Davis	http://m.yankees.mlb.com/player/501981/khris-davis
http://m.yankees.mlb.com/oak/roster/40-man/	Matt Olson	http://m.yankees.mlb.com/player/621566/matt-olson
http://m.yankees.mlb.com/oak/roster/40-man/	Frankie Montas	http://m.yankees.mlb.com/player/593423/frankie-montas
http://m.yankees.mlb.com/oak/roster/40-man/	Chris Bassitt	http://m.yankees.mlb.com/player/605135/chris-bassitt
http://m.yankees.mlb.com/oak/roster/40-man/	Marcus Semien	http://m.yankees.mlb.com/player/543760/marcus-semien
http://m.yankees.mlb.com/oak/roster/40-man/	Renato Nunez	http://m.yankees.mlb.com/player/600524/renato-nunez
http://m.yankees.mlb.com/oak/roster/40-man/	Jed Lowrie	http://m.yankees.mlb.com/player/476704/jed-lowrie
http://m.yankees.mlb.com/oak/roster/40-man/	Paul Blackburn	http://m.yankees.mlb.com/player/621112/paul-blackburn
http://m.yankees.mlb.com/oak/roster/40-man/	Jake Smolinski	http://m.yankees.mlb.com/player/519295/jake-smolinski
http://m.yankees.mlb.com/oak/roster/40-man/	Emilio Pagan	http://m.yankees.mlb.com/player/641941/emilio-pagan
http://m.yankees.mlb.com/oak/roster/40-man/	Jesse Hahn	http://m.yankees.mlb.com/player/534910/jesse-hahn
http://m.yankees.mlb.com/oak/roster/40-man/	Heath Fillmyer	http://m.yankees.mlb.com/player/641571/heath-fillmyer
http://m.yankees.mlb.com/oak/roster/40-man/	Jorge Mateo	http://m.yankees.mlb.com/player/622761/jorge-mateo
http://m.yankees.mlb.com/oak/roster/40-man/	Franklin Barreto	http://m.yankees.mlb.com/player/620439/franklin-barreto
http://m.yankees.mlb.com/oak/roster/40-man/	Dustin Garneau	http://m.yankees.mlb.com/player/572863/dustin-garneau
http://m.yankees.mlb.com/oak/roster/40-man/	Kendall Graveman	http://m.yankees.mlb.com/player/608665/kendall-graveman
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/sea/roster/40-man/	David Freitas	http://m.yankees.mlb.com/player/571679/david-freitas
http://m.yankees.mlb.com/sea/roster/40-man/	Jean Segura	http://m.yankees.mlb.com/player/516416/jean-segura
http://m.yankees.mlb.com/sea/roster/40-man/	Andrew Moore	http://m.yankees.mlb.com/player/621058/andrew-moore
http://m.yankees.mlb.com/sea/roster/40-man/	Nelson Cruz	http://m.yankees.mlb.com/player/443558/nelson-cruz
http://m.yankees.mlb.com/sea/roster/40-man/	James Paxton	http://m.yankees.mlb.com/player/572020/james-paxton
http://m.yankees.mlb.com/sea/roster/40-man/	Max Povse	http://m.yankees.mlb.com/player/605428/max-povse
http://m.yankees.mlb.com/sea/roster/40-man/	Nick Rumbelow	http://m.yankees.mlb.com/player/592705/nick-rumbelow
http://m.yankees.mlb.com/sea/roster/40-man/	Guillermo Heredia	http://m.yankees.mlb.com/player/628338/guillermo-heredia
http://m.yankees.mlb.com/sea/roster/40-man/	Ben Gamel	http://m.yankees.mlb.com/player/592325/ben-gamel
http://m.yankees.mlb.com/sea/roster/40-man/	Mike Leake	http://m.yankees.mlb.com/player/502190/mike-leake
http://m.yankees.mlb.com/sea/roster/40-man/	Mike Zunino	http://m.yankees.mlb.com/player/572287/mike-zunino
http://m.yankees.mlb.com/sea/roster/40-man/	Drew Smyly	http://m.yankees.mlb.com/player/592767/drew-smyly
http://m.yankees.mlb.com/sea/roster/40-man/	Seth Frankoff	http://m.yankees.mlb.com/player/571676/seth-frankoff
http://m.yankees.mlb.com/sea/roster/40-man/	Ariel Miranda	http://m.yankees.mlb.com/player/664641/ariel-miranda
http://m.yankees.mlb.com/sea/roster/40-man/	Mitch Haniger	http://m.yankees.mlb.com/player/571745/mitch-haniger
http://m.yankees.mlb.com/sea/roster/40-man/	Shae Simmons	http://m.yankees.mlb.com/player/623406/shae-simmons
http://m.yankees.mlb.com/sea/roster/40-man/	Andrew Romine	http://m.yankees.mlb.com/player/461865/andrew-romine
http://m.yankees.mlb.com/sea/roster/40-man/	Nick Vincent	http://m.yankees.mlb.com/player/543883/nick-vincent
http://m.yankees.mlb.com/sea/roster/40-man/	Robinson Cano	http://m.yankees.mlb.com/player/429664/robinson-cano
http://m.yankees.mlb.com/sea/roster/40-man/	Ryon Healy	http://m.yankees.mlb.com/player/592387/ryon-healy
http://m.yankees.mlb.com/sea/roster/40-man/	Marco Gonzales	http://m.yankees.mlb.com/player/594835/marco-gonzales
http://m.yankees.mlb.com/sea/roster/40-man/	Edwin Diaz	http://m.yankees.mlb.com/player/621242/edwin-diaz
http://m.yankees.mlb.com/sea/roster/40-man/	David Phelps	http://m.yankees.mlb.com/player/475479/david-phelps
http://m.yankees.mlb.com/sea/roster/40-man/	Felix Hernandez	http://m.yankees.mlb.com/player/433587/felix-hernandez
http://m.yankees.mlb.com/sea/roster/40-man/	Daniel Vogelbach	http://m.yankees.mlb.com/player/596129/daniel-vogelbach
http://m.yankees.mlb.com/sea/roster/40-man/	Andrew Albers	http://m.yankees.mlb.com/player/452027/andrew-albers
http://m.yankees.mlb.com/sea/roster/40-man/	Taylor Motter	http://m.yankees.mlb.com/player/600301/taylor-motter
http://m.yankees.mlb.com/sea/roster/40-man/	Erasmo Ramirez	http://m.yankees.mlb.com/player/541640/erasmo-ramirez
http://m.yankees.mlb.com/sea/roster/40-man/	Marc Rzepczynski	http://m.yankees.mlb.com/player/519240/marc-rzepczynski
http://m.yankees.mlb.com/sea/roster/40-man/	James Pazos	http://m.yankees.mlb.com/player/572021/james-pazos
http://m.yankees.mlb.com/sea/roster/40-man/	Chase De Jong	http://m.yankees.mlb.com/player/608328/chase-de-jong
http://m.yankees.mlb.com/sea/roster/40-man/	Dan Altavilla	http://m.yankees.mlb.com/player/656186/dan-altavilla
http://m.yankees.mlb.com/sea/roster/40-man/	Rob Whalen	http://m.yankees.mlb.com/player/547007/rob-whalen
http://m.yankees.mlb.com/sea/roster/40-man/	Tony Zych	http://m.yankees.mlb.com/player/543964/tony-zych
http://m.yankees.mlb.com/sea/roster/40-man/	Mike Marjama	http://m.yankees.mlb.com/player/605357/mike-marjama
http://m.yankees.mlb.com/sea/roster/40-man/	Kyle Seager	http://m.yankees.mlb.com/player/572122/kyle-seager
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/was/roster/40-man/	Gio Gonzalez	http://m.yankees.mlb.com/player/461829/gio-gonzalez
http://m.yankees.mlb.com/was/roster/40-man/	Trevor Gott	http://m.yankees.mlb.com/player/641627/trevor-gott
http://m.yankees.mlb.com/was/roster/40-man/	Stephen Strasburg	http://m.yankees.mlb.com/player/544931/stephen-strasburg
http://m.yankees.mlb.com/was/roster/40-man/	Matt Wieters	http://m.yankees.mlb.com/player/446308/matt-wieters
http://m.yankees.mlb.com/was/roster/40-man/	Ryan Zimmerman	http://m.yankees.mlb.com/player/475582/ryan-zimmerman
http://m.yankees.mlb.com/was/roster/40-man/	Joe Ross	http://m.yankees.mlb.com/player/605452/joe-ross
http://m.yankees.mlb.com/was/roster/40-man/	Pedro Severino	http://m.yankees.mlb.com/player/600474/pedro-severino
http://m.yankees.mlb.com/was/roster/40-man/	Matt Grace	http://m.yankees.mlb.com/player/594840/matt-grace
http://m.yankees.mlb.com/was/roster/40-man/	Raudy Read	http://m.yankees.mlb.com/player/600466/raudy-read
http://m.yankees.mlb.com/was/roster/40-man/	Wander Suero	http://m.yankees.mlb.com/player/593833/wander-suero
http://m.yankees.mlb.com/was/roster/40-man/	Andrew Stevenson	http://m.yankees.mlb.com/player/664057/andrew-stevenson
http://m.yankees.mlb.com/was/roster/40-man/	Sean Doolittle	http://m.yankees.mlb.com/player/448281/sean-doolittle
http://m.yankees.mlb.com/was/roster/40-man/	Michael A. Taylor	http://m.yankees.mlb.com/player/572191/michael-a-taylor
http://m.yankees.mlb.com/was/roster/40-man/	Brian Goodwin	http://m.yankees.mlb.com/player/571718/brian-goodwin
http://m.yankees.mlb.com/was/roster/40-man/	Rafael Bautista	http://m.yankees.mlb.com/player/622441/rafael-bautista
http://m.yankees.mlb.com/was/roster/40-man/	Kelvin Gutierrez	http://m.yankees.mlb.com/player/642721/kelvin-gutierrez
http://m.yankees.mlb.com/was/roster/40-man/	Jose Marmolejos	http://m.yankees.mlb.com/player/592530/jose-marmolejos
http://m.yankees.mlb.com/was/roster/40-man/	Austin Adams	http://m.yankees.mlb.com/player/613534/austin-adams
http://m.yankees.mlb.com/was/roster/40-man/	Trea Turner	http://m.yankees.mlb.com/player/607208/trea-turner
http://m.yankees.mlb.com/was/roster/40-man/	Enny Romero	http://m.yankees.mlb.com/player/544836/enny-romero
http://m.yankees.mlb.com/was/roster/40-man/	Max Scherzer	http://m.yankees.mlb.com/player/453286/max-scherzer
http://m.yankees.mlb.com/was/roster/40-man/	Adrian Sanchez	http://m.yankees.mlb.com/player/506703/adrian-sanchez
http://m.yankees.mlb.com/was/roster/40-man/	Wilmer Difo	http://m.yankees.mlb.com/player/594694/wilmer-difo
http://m.yankees.mlb.com/was/roster/40-man/	Erick Fedde	http://m.yankees.mlb.com/player/607200/erick-fedde
http://m.yankees.mlb.com/was/roster/40-man/	Sammy Solis	http://m.yankees.mlb.com/player/519301/sammy-solis
http://m.yankees.mlb.com/was/roster/40-man/	Jefry Rodriguez	http://m.yankees.mlb.com/player/622446/jefry-rodriguez
http://m.yankees.mlb.com/was/roster/40-man/	Adam Eaton	http://m.yankees.mlb.com/player/594809/adam-eaton
http://m.yankees.mlb.com/was/roster/40-man/	A.J. Cole	http://m.yankees.mlb.com/player/595918/aj-cole
http://m.yankees.mlb.com/was/roster/40-man/	Shawn Kelley	http://m.yankees.mlb.com/player/518875/shawn-kelley
http://m.yankees.mlb.com/was/roster/40-man/	Koda Glover	http://m.yankees.mlb.com/player/606983/koda-glover
http://m.yankees.mlb.com/was/roster/40-man/	Ryan Madson	http://m.yankees.mlb.com/player/425492/ryan-madson
http://m.yankees.mlb.com/was/roster/40-man/	Bryce Harper	http://m.yankees.mlb.com/player/547180/bryce-harper
http://m.yankees.mlb.com/was/roster/40-man/	Austin Voth	http://m.yankees.mlb.com/player/608723/austin-voth
http://m.yankees.mlb.com/was/roster/40-man/	Daniel Murphy	http://m.yankees.mlb.com/player/502517/daniel-murphy
http://m.yankees.mlb.com/was/roster/40-man/	Anthony Rendon	http://m.yankees.mlb.com/player/543685/anthony-rendon
http://m.yankees.mlb.com/was/roster/40-man/	Victor Robles	http://m.yankees.mlb.com/player/645302/victor-robles
http://m.yankees.mlb.com/was/roster/40-man/	Tanner Roark	http://m.yankees.mlb.com/player/543699/tanner-roark
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/phi/roster/40-man/	Tommy Joseph	http://m.yankees.mlb.com/player/571830/tommy-joseph
http://m.yankees.mlb.com/phi/roster/40-man/	Ranger Suarez	http://m.yankees.mlb.com/player/624133/ranger-suarez
http://m.yankees.mlb.com/phi/roster/40-man/	Luis Garcia	http://m.yankees.mlb.com/player/472610/luis-garcia
http://m.yankees.mlb.com/phi/roster/40-man/	Victor Arano	http://m.yankees.mlb.com/player/644364/victor-arano
http://m.yankees.mlb.com/phi/roster/40-man/	Drew Anderson	http://m.yankees.mlb.com/player/623454/drew-anderson
http://m.yankees.mlb.com/phi/roster/40-man/	Hoby Milner	http://m.yankees.mlb.com/player/571948/hoby-milner
http://m.yankees.mlb.com/phi/roster/40-man/	Jake Thompson	http://m.yankees.mlb.com/player/622097/jake-thompson
http://m.yankees.mlb.com/phi/roster/40-man/	Nick Pivetta	http://m.yankees.mlb.com/player/601713/nick-pivetta
http://m.yankees.mlb.com/phi/roster/40-man/	J.P. Crawford	http://m.yankees.mlb.com/player/641487/jp-crawford
http://m.yankees.mlb.com/phi/roster/40-man/	Franklyn Kilome	http://m.yankees.mlb.com/player/642584/franklyn-kilome
http://m.yankees.mlb.com/phi/roster/40-man/	Edubray Ramos	http://m.yankees.mlb.com/player/591693/edubray-ramos
http://m.yankees.mlb.com/phi/roster/40-man/	Jorge Alfaro	http://m.yankees.mlb.com/player/595751/jorge-alfaro
http://m.yankees.mlb.com/phi/roster/40-man/	Cameron Perkins	http://m.yankees.mlb.com/player/573088/cameron-perkins
http://m.yankees.mlb.com/phi/roster/40-man/	Zach Eflin	http://m.yankees.mlb.com/player/621107/zach-eflin
http://m.yankees.mlb.com/phi/roster/40-man/	Jerad Eickhoff	http://m.yankees.mlb.com/player/595191/jerad-eickhoff
http://m.yankees.mlb.com/phi/roster/40-man/	Maikel Franco	http://m.yankees.mlb.com/player/596748/maikel-franco
http://m.yankees.mlb.com/phi/roster/40-man/	Cameron Rupp	http://m.yankees.mlb.com/player/519237/cameron-rupp
http://m.yankees.mlb.com/phi/roster/40-man/	Yacksel Rios	http://m.yankees.mlb.com/player/605441/yacksel-rios
http://m.yankees.mlb.com/phi/roster/40-man/	Ricardo Pinto	http://m.yankees.mlb.com/player/620982/ricardo-pinto
http://m.yankees.mlb.com/phi/roster/40-man/	Jose Taveras	http://m.yankees.mlb.com/player/650810/jose-taveras
http://m.yankees.mlb.com/phi/roster/40-man/	Aaron Nola	http://m.yankees.mlb.com/player/605400/aaron-nola
http://m.yankees.mlb.com/phi/roster/40-man/	Ben Lively	http://m.yankees.mlb.com/player/594902/ben-lively
http://m.yankees.mlb.com/phi/roster/40-man/	Vince Velasquez	http://m.yankees.mlb.com/player/592826/vince-velasquez
http://m.yankees.mlb.com/phi/roster/40-man/	Andrew Knapp	http://m.yankees.mlb.com/player/595284/andrew-knapp
http://m.yankees.mlb.com/phi/roster/40-man/	Engelb Vielma	http://m.yankees.mlb.com/player/622713/engelb-vielma
http://m.yankees.mlb.com/phi/roster/40-man/	Freddy Galvis	http://m.yankees.mlb.com/player/520471/freddy-galvis
http://m.yankees.mlb.com/phi/roster/40-man/	Eliezer Alvarez	http://m.yankees.mlb.com/player/608421/eliezer-alvarez
http://m.yankees.mlb.com/phi/roster/40-man/	Nick Williams	http://m.yankees.mlb.com/player/608384/nick-williams
http://m.yankees.mlb.com/phi/roster/40-man/	Mark Leiter	http://m.yankees.mlb.com/player/643410/mark-leiter
http://m.yankees.mlb.com/phi/roster/40-man/	Jesmuel Valentin	http://m.yankees.mlb.com/player/621044/jesmuel-valentin
http://m.yankees.mlb.com/phi/roster/40-man/	Dylan Cozens	http://m.yankees.mlb.com/player/622226/dylan-cozens
http://m.yankees.mlb.com/phi/roster/40-man/	Adam Morgan	http://m.yankees.mlb.com/player/605388/adam-morgan
http://m.yankees.mlb.com/phi/roster/40-man/	Odubel Herrera	http://m.yankees.mlb.com/player/546318/odubel-herrera
http://m.yankees.mlb.com/phi/roster/40-man/	Roman Quinn	http://m.yankees.mlb.com/player/596451/roman-quinn
http://m.yankees.mlb.com/phi/roster/40-man/	Zac Curtis	http://m.yankees.mlb.com/player/657205/zac-curtis
http://m.yankees.mlb.com/phi/roster/40-man/	Seranthony Dominguez	http://m.yankees.mlb.com/player/622554/seranthony-dominguez
http://m.yankees.mlb.com/phi/roster/40-man/	Hector Neris	http://m.yankees.mlb.com/player/593576/hector-neris
http://m.yankees.mlb.com/phi/roster/40-man/	Cesar Hernandez	http://m.yankees.mlb.com/player/514917/cesar-hernandez
http://m.yankees.mlb.com/phi/roster/40-man/	Aaron Altherr	http://m.yankees.mlb.com/player/571437/aaron-altherr
http://m.yankees.mlb.com/phi/roster/40-man/	Rhys Hoskins	http://m.yankees.mlb.com/player/656555/rhys-hoskins
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/mia/roster/40-man/	Pablo Lopez	http://m.yankees.mlb.com/player/641154/pablo-lopez
http://m.yankees.mlb.com/mia/roster/40-man/	Jarlin Garcia	http://m.yankees.mlb.com/player/606424/jarlin-garcia
http://m.yankees.mlb.com/mia/roster/40-man/	Tayron Guerrero	http://m.yankees.mlb.com/player/594027/tayron-guerrero
http://m.yankees.mlb.com/mia/roster/40-man/	JT Riddle	http://m.yankees.mlb.com/player/595375/jt-riddle
http://m.yankees.mlb.com/mia/roster/40-man/	Brad Ziegler	http://m.yankees.mlb.com/player/446899/brad-ziegler
http://m.yankees.mlb.com/mia/roster/40-man/	Kyle Barraclough	http://m.yankees.mlb.com/player/607457/kyle-barraclough
http://m.yankees.mlb.com/mia/roster/40-man/	Brian Anderson	http://m.yankees.mlb.com/player/605119/brian-anderson
http://m.yankees.mlb.com/mia/roster/40-man/	Martin Prado	http://m.yankees.mlb.com/player/445988/martin-prado
http://m.yankees.mlb.com/mia/roster/40-man/	James Needy	http://m.yankees.mlb.com/player/571982/james-needy
http://m.yankees.mlb.com/mia/roster/40-man/	Adam Conley	http://m.yankees.mlb.com/player/543045/adam-conley
http://m.yankees.mlb.com/mia/roster/40-man/	Odrisamer Despaigne	http://m.yankees.mlb.com/player/628333/odrisamer-despaigne
http://m.yankees.mlb.com/mia/roster/40-man/	Jose Urena	http://m.yankees.mlb.com/player/570632/jose-urena
http://m.yankees.mlb.com/mia/roster/40-man/	Severino Gonzalez	http://m.yankees.mlb.com/player/605894/severino-gonzalez
http://m.yankees.mlb.com/mia/roster/40-man/	Derek Dietrich	http://m.yankees.mlb.com/player/518618/derek-dietrich
http://m.yankees.mlb.com/mia/roster/40-man/	Marcell Ozuna	http://m.yankees.mlb.com/player/542303/marcell-ozuna
http://m.yankees.mlb.com/mia/roster/40-man/	Brian Ellington	http://m.yankees.mlb.com/player/623395/brian-ellington
http://m.yankees.mlb.com/mia/roster/40-man/	Miguel Del Pozo	http://m.yankees.mlb.com/player/600887/miguel-del-pozo
http://m.yankees.mlb.com/mia/roster/40-man/	Drew Steckenrider	http://m.yankees.mlb.com/player/608716/drew-steckenrider
http://m.yankees.mlb.com/mia/roster/40-man/	Nick Wittgren	http://m.yankees.mlb.com/player/621295/nick-wittgren
http://m.yankees.mlb.com/mia/roster/40-man/	Christian Yelich	http://m.yankees.mlb.com/player/592885/christian-yelich
http://m.yankees.mlb.com/mia/roster/40-man/	Chad Wallach	http://m.yankees.mlb.com/player/595453/chad-wallach
http://m.yankees.mlb.com/mia/roster/40-man/	Hunter Cervenka	http://m.yankees.mlb.com/player/543017/hunter-cervenka
http://m.yankees.mlb.com/mia/roster/40-man/	Giancarlo Stanton	http://m.yankees.mlb.com/player/519317/giancarlo-stanton
http://m.yankees.mlb.com/mia/roster/40-man/	Justin Nicolino	http://m.yankees.mlb.com/player/592593/justin-nicolino
http://m.yankees.mlb.com/mia/roster/40-man/	Austin Nola	http://m.yankees.mlb.com/player/543592/austin-nola
http://m.yankees.mlb.com/mia/roster/40-man/	Miguel Rojas	http://m.yankees.mlb.com/player/500743/miguel-rojas
http://m.yankees.mlb.com/mia/roster/40-man/	Dee Gordon	http://m.yankees.mlb.com/player/543829/dee-gordon
http://m.yankees.mlb.com/mia/roster/40-man/	Justin Bour	http://m.yankees.mlb.com/player/571506/justin-bour
http://m.yankees.mlb.com/mia/roster/40-man/	Dan Straily	http://m.yankees.mlb.com/player/573185/dan-straily
http://m.yankees.mlb.com/mia/roster/40-man/	Merandy Gonzalez	http://m.yankees.mlb.com/player/642571/merandy-gonzalez
http://m.yankees.mlb.com/mia/roster/40-man/	Caleb Smith	http://m.yankees.mlb.com/player/592761/caleb-smith
http://m.yankees.mlb.com/mia/roster/40-man/	Wei-Yin Chen	http://m.yankees.mlb.com/player/612672/wei-yin-chen
http://m.yankees.mlb.com/mia/roster/40-man/	Junichi Tazawa	http://m.yankees.mlb.com/player/547749/junichi-tazawa
http://m.yankees.mlb.com/mia/roster/40-man/	Chris O'Grady	http://m.yankees.mlb.com/player/622217/chris-ogrady
http://m.yankees.mlb.com/mia/roster/40-man/	Edinson Volquez	http://m.yankees.mlb.com/player/450172/edinson-volquez
http://m.yankees.mlb.com/mia/roster/40-man/	J.T. Realmuto	http://m.yankees.mlb.com/player/592663/jt-realmuto
http://m.yankees.mlb.com/mia/roster/40-man/	Dillon Peters	http://m.yankees.mlb.com/player/596071/dillon-peters
